execution_time,resources_before,resources_after,resource_change,resource_change_pct,adversarial_influence,round,mechanism,adv_prop_total,pm_sigma,config_seed,replication_run
0.00024199485778808594,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00019049644470214844,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.0001938343048095703,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.0001780986785888672,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00020360946655273438,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00021123886108398438,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00019478797912597656,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00018262863159179688,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00019216537475585938,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.0001773834228515625,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00022459030151367188,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00018858909606933594,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00018596649169921875,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00018715858459472656,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.0006134510040283203,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.0002262592315673828,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00019669532775878906,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00022220611572265625,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00019121170043945312,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00016307830810546875,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00023889541625976562,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00018978118896484375,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.0001780986785888672,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00017118453979492188,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.0001633167266845703,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00016260147094726562,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00015687942504882812,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00016307830810546875,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.0001614093780517578,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00017333030700683594,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00021457672119140625,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.0001957416534423828,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00020122528076171875,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.0001728534698486328,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.0001842975616455078,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.0003609657287597656,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00021028518676757812,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00019216537475585938,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00018453598022460938,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.0001761913299560547,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00028777122497558594,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00024175643920898438,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00016427040100097656,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.0001926422119140625,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.000194549560546875,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.0001704692840576172,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00019168853759765625,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.0001780986785888672,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00021386146545410156,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.0001697540283203125,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00019121170043945312,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.0001671314239501953,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00018072128295898438,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00015354156494140625,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00017142295837402344,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.0001659393310546875,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00015997886657714844,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.0001575946807861328,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00015592575073242188,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00015473365783691406,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00021576881408691406,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.0001850128173828125,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00023627281188964844,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00017642974853515625,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00018167495727539062,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.0001544952392578125,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00016951560974121094,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00016880035400390625,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.0001735687255859375,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00016379356384277344,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,0,0
0.00027871131896972656,0.0,100.0,100.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00021600723266601562,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00018072128295898438,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0001842975616455078,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00018978118896484375,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.000194549560546875,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0001995563507080078,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00018405914306640625,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0001819133758544922,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00018477439880371094,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00020313262939453125,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0001800060272216797,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0002040863037109375,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00031113624572753906,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0002627372741699219,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0002703666687011719,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00025272369384765625,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0002636909484863281,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00028133392333984375,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0002410411834716797,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00027680397033691406,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0001938343048095703,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.000186920166015625,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0001838207244873047,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0001952648162841797,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00017380714416503906,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00017118453979492188,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00016832351684570312,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0001690387725830078,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00016808509826660156,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0002243518829345703,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00019931793212890625,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00017547607421875,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00023365020751953125,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00017833709716796875,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00017714500427246094,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00020694732666015625,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00018310546875,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00018858909606933594,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00017404556274414062,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0002181529998779297,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00020551681518554688,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0001990795135498047,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00020503997802734375,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0002658367156982422,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00019073486328125,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00030231475830078125,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00019097328186035156,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00018477439880371094,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00018668174743652344,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00023698806762695312,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0002086162567138672,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00020313262939453125,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0003941059112548828,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00036025047302246094,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.000270843505859375,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00023794174194335938,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00033020973205566406,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0002334117889404297,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00023937225341796875,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0005452632904052734,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0002956390380859375,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0002346038818359375,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0001621246337890625,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00019049644470214844,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0001666545867919922,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00015616416931152344,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0001633167266845703,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00018835067749023438,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00016546249389648438,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0002548694610595703,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0001761913299560547,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00016260147094726562,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0002124309539794922,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0001652240753173828,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00016427040100097656,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00017213821411132812,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0001633167266845703,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00021028518676757812,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00021123886108398438,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00023317337036132812,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00017571449279785156,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00016641616821289062,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00016379356384277344,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00017690658569335938,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0001766681671142578,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00018835067749023438,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0001780986785888672,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0001761913299560547,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00017309188842773438,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.000179290771484375,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00016260147094726562,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0001609325408935547,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00016951560974121094,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0002636909484863281,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00021386146545410156,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0005941390991210938,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00021791458129882812,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0003139972686767578,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.00019693374633789062,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,1,1
0.0002636909484863281,0.0,100.0,100.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00022983551025390625,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00018644332885742188,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00019216537475585938,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00018215179443359375,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0001709461212158203,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00016808509826660156,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00016760826110839844,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00016427040100097656,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0001647472381591797,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0002129077911376953,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0001876354217529297,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0001838207244873047,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00017189979553222656,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00019478797912597656,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0001704692840576172,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0001742839813232422,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00016808509826660156,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00018286705017089844,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0001995563507080078,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0002601146697998047,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00019502639770507812,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00017905235290527344,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00017690658569335938,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0005218982696533203,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0005371570587158203,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00042557716369628906,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00028204917907714844,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00019073486328125,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00017261505126953125,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0003535747528076172,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00024080276489257812,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00023221969604492188,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0002143383026123047,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00018405914306640625,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00017118453979492188,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0001697540283203125,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0001685619354248047,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00016832351684570312,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00017571449279785156,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00018978118896484375,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00018215179443359375,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0001785755157470703,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0001652240753173828,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00016307830810546875,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0001709461212158203,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00016379356384277344,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0001614093780517578,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00015974044799804688,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0001609325408935547,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00017547607421875,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00016069412231445312,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00015974044799804688,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0001785755157470703,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00017023086547851562,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00017714500427246094,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00016450881958007812,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00016546249389648438,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00016641616821289062,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00016760826110839844,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0001785755157470703,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0001685619354248047,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00017023086547851562,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0001747608184814453,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00016999244689941406,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0001723766326904297,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0004050731658935547,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0003914833068847656,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00044536590576171875,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00033736228942871094,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0002875328063964844,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00020051002502441406,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00019860267639160156,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00018644332885742188,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0001709461212158203,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00016760826110839844,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0001621246337890625,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0001766681671142578,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00016927719116210938,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00016736984252929688,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.000186920166015625,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00018548965454101562,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0001595020294189453,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00018548965454101562,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00016307830810546875,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00016546249389648438,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00019049644470214844,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.0001850128173828125,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
0.00017523765563964844,100.0,100.0,0.0,0.0,0.1,0,PDD,0.0,0.25,2,2
